Date,Buying
2018-04-16,716.3835
2018-04-17,716.3835
2018-04-18,716.2513
2018-04-19,716.2513
2018-04-20,716.2513
2018-04-21,716.30418
2018-04-22,716.30418
2018-04-23,716.3717
2018-04-24,716.2992
2018-04-25,716.6263
2018-04-26,716.5538
2018-04-27,716.5538
2018-04-28,716.4809600000001
2018-04-29,716.4809600000001
2018-04-30,716.8175
2018-05-01,716.8175
2018-05-02,716.8175
2018-05-03,716.8175
2018-05-04,716.8175
2018-05-05,716.8175
2018-05-06,716.8175
2018-05-07,716.8175
2018-05-08,716.8175
2018-05-09,716.8175
2018-05-10,716.8175
2018-05-11,716.8175
2018-05-12,716.8175
2018-05-13,716.8175
2018-05-14,716.8175
2018-05-15,716.8175
2018-05-16,716.8175
2018-05-17,716.8175
2018-05-18,716.8175
2018-05-19,716.8175
2018-05-20,716.8175
2018-05-21,716.8175
2018-05-22,716.8175
2018-05-23,716.8175
2018-05-24,716.8175
2018-05-25,716.8175
2018-05-26,716.8175
2018-05-27,716.8175
2018-05-28,716.8175
2018-05-29,716.8182
2018-05-30,716.8189
2018-05-31,716.8189
2018-06-01,716.8189
2018-06-02,716.81848
2018-06-03,716.81848
2018-06-04,716.8189
2018-06-05,716.8189
2018-06-06,716.8161
2018-06-07,716.8161
2018-06-08,716.8161
2018-06-09,716.81722
2018-06-10,716.81722
2018-06-11,716.8161
2018-06-12,716.8161
2018-06-13,716.8326
2018-06-14,716.8326
2018-06-15,716.82435
2018-06-16,716.82435
2018-06-17,716.82435
2018-06-18,716.412
2018-06-19,716.412
2018-06-20,716.412
2018-06-21,716.412
2018-06-22,716.412
2018-06-23,716.412
2018-06-24,716.412
2018-06-25,716.412
2018-06-26,716.412
2018-06-27,716.412
2018-06-28,716.4022
2018-06-29,716.4022
2018-06-30,716.4080799999999
2018-07-01,716.4080799999999
2018-07-02,716.823
2018-07-03,716.4022
2018-07-04,716.4022
2018-07-05,716.4022
2018-07-06,716.5074
2018-07-07,716.5074
2018-07-08,716.5074
2018-07-09,716.4022
2018-07-10,716.4022
2018-07-11,716.4022
2018-07-12,716.42
2018-07-13,716.42
2018-07-14,716.40932
2018-07-15,716.40932
2018-07-16,716.42
2018-07-17,716.42
2018-07-18,716.42
2018-07-19,716.8572
2018-07-20,716.9846
2018-07-21,716.62036
2018-07-22,716.62036
2018-07-23,716.9846
2018-07-24,716.9846
2018-07-25,716.9846
2018-07-26,716.9846
2018-07-27,716.9846
2018-07-28,716.9846
2018-07-29,716.9846
2018-07-30,716.9846
2018-07-31,716.9846
2018-08-01,716.9846
2018-08-02,716.9846
2018-08-03,716.9846
2018-08-04,716.9846
2018-08-05,716.9846
2018-08-06,716.9846
2018-08-07,716.9846
2018-08-08,716.9846
2018-08-09,716.9846
2018-08-10,717.1053
2018-08-11,717.00874
2018-08-12,717.00874
2018-08-13,717.1053
2018-08-14,717.1053
2018-08-15,717.1053
2018-08-16,717.1053
2018-08-17,717.1602
2018-08-18,717.11628
2018-08-19,717.11628
2018-08-20,717.1602
2018-08-21,717.1602
2018-08-22,717.1602
2018-08-23,717.1602
2018-08-24,717.3054
2018-08-25,717.18924
2018-08-26,717.18924
2018-08-27,717.3054
2018-08-28,717.3054
2018-08-29,717.3054
2018-08-30,717.3054
2018-08-31,717.3054
2018-09-01,717.3054
2018-09-02,717.3054
2018-09-03,717.3054
2018-09-04,717.2767
2018-09-05,717.2767
2018-09-06,717.2767
2018-09-07,717.2767
2018-09-08,717.28244
2018-09-09,717.28244
2018-09-10,717.2767
2018-09-11,717.2944
2018-09-12,717.2944
2018-09-13,717.2944
2018-09-14,717.2944
2018-09-15,717.29086
2018-09-16,717.29086
2018-09-17,717.3185
2018-09-18,717.4168
2018-09-19,717.399
2018-09-20,717.399
2018-09-21,717.399
2018-09-22,717.3864599999999
2018-09-23,717.3864599999999
2018-09-24,717.3264
2018-09-25,717.3264
2018-09-26,718.2208
2018-09-27,718.5784
2018-09-28,718.3478
2018-09-29,717.95996
2018-09-30,717.95996
2018-10-01,718.3573
2018-10-02,718.5746
2018-10-03,718.6232
2018-10-04,719.3216
2018-10-05,719.4329
2018-10-06,718.86192
2018-10-07,718.86192
2018-10-08,719.061
2018-10-09,719.1159
2018-10-10,719.0917
2018-10-11,719.1159
2018-10-12,719.2132
2018-10-13,719.11954
2018-10-14,719.11954
2018-10-15,719.484425
2018-10-16,719.3885
2018-10-17,719.3885
2018-10-18,719.3885
2018-10-19,719.7722
2018-10-20,719.484425
2018-10-21,719.484425
2018-10-22,719.7722
2018-10-23,719.8587
2018-10-24,719.9062
2018-10-25,719.9451
2018-10-26,719.9451
2018-10-27,719.8854600000001
2018-10-28,719.8854600000001
2018-10-29,719.9994
2018-10-30,719.671
2018-10-31,719.9265
2018-11-01,719.9265
2018-11-02,719.9265
2018-11-03,719.88998
2018-11-04,719.88998
2018-11-05,719.9808
2018-11-06,719.9808
2018-11-07,719.9808
2018-11-08,719.9975
2018-11-09,719.9975
2018-11-10,719.98748
2018-11-11,719.98748
2018-11-12,719.9975
2018-11-13,719.9794
2018-11-14,720.1707
2018-11-15,720.2091
2018-11-16,720.4088
2018-11-17,720.1531
2018-11-18,720.1531
2018-11-19,720.6109
2018-11-20,720.4516
2018-11-21,720.4516
2018-11-22,720.4516
2018-11-23,721.4705
2018-11-24,720.68724
2018-11-25,720.68724
2018-11-26,722.5297
2018-11-27,722.584
2018-11-28,723.5579
2018-11-29,723.5579
2018-11-30,722.9756
2018-12-01,723.04102
2018-12-02,723.04102
2018-12-03,723.1675
2018-12-04,723.2758
2018-12-05,724.4772
2018-12-06,723.6632
2018-12-07,722.6123
2018-12-08,723.4392
2018-12-09,723.4392
2018-12-10,722.6123
2018-12-11,723.4781
2018-12-12,721.8937
2018-12-13,721.2341
2018-12-14,720.7813
2018-12-15,721.9999
2018-12-16,721.9999
2018-12-17,720.7813
2018-12-18,720.4252
2018-12-19,720.0962
2018-12-20,720.0962
2018-12-21,720.0962
2018-12-22,720.29902
2018-12-23,720.29902
2018-12-24,719.7693
2018-12-25,719.7693
2018-12-26,719.7693
2018-12-27,719.7693
2018-12-28,719.7693
2018-12-29,719.7693
2018-12-30,719.7693
2018-12-31,719.7693
2019-01-01,719.7693
2019-01-02,719.7693
2019-01-03,719.7693
2019-01-04,719.7693
2019-01-05,719.7693
2019-01-06,719.7693
2019-01-07,719.7693
2019-01-08,719.7693
2019-01-09,719.7693
2019-01-10,719.0395
2019-01-11,719.7693
2019-01-12,719.62334
2019-01-13,719.62334
2019-01-14,719.7693
2019-01-15,719.55305
2019-01-16,719.7693
2019-01-17,719.3368
2019-01-18,719.3368
2019-01-19,719.55305
2019-01-20,719.55305
2019-01-21,719.3368
2019-01-22,719.3368
2019-01-23,720.0505
2019-01-24,719.6391
2019-01-25,719.6391
2019-01-26,719.60046
2019-01-27,719.60046
2019-01-28,719.6391
2019-01-29,719.6946
2019-01-30,719.6946
2019-01-31,719.6946
2019-02-01,719.6946
2019-02-02,719.6835
2019-02-03,719.6835
2019-02-04,719.6946
2019-02-05,719.7851
2019-02-06,719.7851
2019-02-07,719.7851
2019-02-08,719.7851
2019-02-09,719.767
2019-02-10,719.767
2019-02-11,719.8121
2019-02-12,719.8121
2019-02-13,719.8121
2019-02-14,719.829
2019-02-15,719.829
2019-02-16,719.81886
2019-02-17,719.81886
2019-02-18,719.8344
2019-02-19,719.8344
2019-02-20,719.8344
2019-02-21,719.8344
2019-02-22,719.8439
2019-02-23,719.8362999999999
2019-02-24,719.8362999999999
2019-02-25,719.8932
2019-02-26,719.8932
2019-02-27,719.8932
2019-02-28,719.8932
2019-03-01,719.8932
2019-03-02,719.8932
2019-03-03,719.8932
2019-03-04,719.8932
2019-03-05,719.8932
2019-03-06,719.8932
2019-03-07,719.8932
2019-03-08,719.8932
2019-03-09,719.8932
2019-03-10,719.8932
2019-03-11,719.8932
2019-03-12,719.8932
2019-03-13,719.8932
2019-03-14,719.8932
2019-03-15,719.8932
2019-03-16,719.8932
2019-03-17,719.8932
2019-03-18,719.9594
2019-03-19,719.9594
2019-03-20,720.0706
2019-03-21,720.2965
2019-03-22,720.5789
2019-03-23,720.17296
2019-03-24,720.17296
2019-03-25,720.7446
2019-03-26,721.1229
2019-03-27,721.4901
2019-03-28,721.4901
2019-03-29,721.5441
2019-03-30,721.27836
2019-03-31,721.27836
2019-04-01,721.4901
2019-04-02,721.6531
2019-04-03,721.7489
2019-04-04,721.9669
2019-04-05,722.7349
2019-04-06,721.91878
2019-04-07,721.91878
2019-04-08,723.0048
2019-04-09,723.3946
2019-04-10,723.6392
2019-04-11,724.1436
2019-04-12,723.8734
2019-04-13,723.6111199999999
2019-04-14,723.6111199999999
2019-04-15,724.3303
2019-04-16,724.3641
2019-04-17,724.472
2019-04-18,724.58
2019-04-19,724.4366
2019-04-20,724.4366
2019-04-21,724.4366
2019-04-22,725.656425
2019-04-23,725.3584
2019-04-24,725.5456
2019-04-25,725.7521
2019-04-26,725.9696
2019-04-27,725.656425
2019-04-28,725.656425
2019-04-29,726.0237
2019-04-30,726.0237
2019-05-01,726.102325
2019-05-02,726.0237
2019-05-03,726.3382
2019-05-04,726.102325
2019-05-05,726.102325
2019-05-06,726.3382
2019-05-07,726.6367
2019-05-08,726.6367
2019-05-09,726.5302
2019-05-10,726.8636
2019-05-11,726.60108
2019-05-12,726.60108
2019-05-13,727.5532
2019-05-14,729.0143
2019-05-15,728.7643
2019-05-16,729.6028
2019-05-17,730.1369
2019-05-18,729.0143
2019-05-19,729.0143
2019-05-20,732.409
2019-05-21,732.886
2019-05-22,733.3193
2019-05-23,733.4883
2019-05-24,734.692
2019-05-25,733.35892
2019-05-26,733.35892
2019-05-27,735.1308
2019-05-28,735.7254
2019-05-29,736.1062
2019-05-30,738.2877
2019-05-31,739.6931
2019-06-01,736.9886399999999
2019-06-02,736.9886399999999
2019-06-03,741.0805
2019-06-04,743.1315
2019-06-05,743.46965
2019-06-06,744.3717
2019-06-07,745.2949
2019-06-08,743.46965
2019-06-09,743.46965
2019-06-10,745.1229
2019-06-11,749.0849
2019-06-12,754.6057
2019-06-13,755.0709
2019-06-14,756.2711
2019-06-15,752.0310999999999
2019-06-16,752.0310999999999
2019-06-17,758.7275
2019-06-18,759.1995
2019-06-19,761.4275
2019-06-20,761.8177
2019-06-21,767.8161
2019-06-22,761.79766
2019-06-23,761.79766
2019-06-24,766.751
2019-06-25,766.9515
2019-06-26,765.9491
2019-06-27,764.8499
2019-06-28,764.2345
2019-06-29,765.7472
2019-06-30,765.7472
2019-07-01,764.2299
2019-07-02,764.9191
2019-07-03,765.5693
2019-07-04,765.592
2019-07-05,764.8676
2019-07-06,765.03558
2019-07-07,765.03558
2019-07-08,765.07975
2019-07-09,765.5002
2019-07-10,765.5002
2019-07-11,765.3905
2019-07-12,763.9281
2019-07-13,765.07975
2019-07-14,765.07975
2019-07-15,762.6479
2019-07-16,762.2955
2019-07-17,761.1306
2019-07-18,759.7154
2019-07-19,757.179
2019-07-20,760.59368
2019-07-21,760.59368
2019-07-22,752.7835
2019-07-23,748.0063
2019-07-24,747.1602
2019-07-25,743.3568
2019-07-26,740.8479
2019-07-27,746.43094
2019-07-28,746.43094
2019-07-29,738.0198
2019-07-30,736.0225
2019-07-31,734.3984
2019-08-01,731.4826
2019-08-02,730.4957
2019-08-03,734.0838000000001
2019-08-04,734.0838000000001
2019-08-05,728.8977
2019-08-06,728.0182
2019-08-07,727.6891
2019-08-08,726.3462
2019-08-09,725.7022
2019-08-10,727.33068
2019-08-11,727.33068
2019-08-12,723.7153
2019-08-13,723.7153
2019-08-14,723.4977
2019-08-15,722.6423
2019-08-16,722.2144
2019-08-17,723.1569999999999
2019-08-18,723.1569999999999
2019-08-19,722.0537
2019-08-20,721.5528
2019-08-21,721.8683
2019-08-22,721.6524
2019-08-23,721.6354
2019-08-24,721.75252
2019-08-25,721.75252
2019-08-26,721.6524
2019-08-27,721.6524
2019-08-28,721.6524
2019-08-29,721.6524
2019-08-30,721.6524
2019-08-31,721.6524
2019-09-01,721.6524
2019-09-02,721.6524
2019-09-03,721.6524
2019-09-04,721.6524
2019-09-05,721.9973
2019-09-06,721.9973
2019-09-07,721.79036
2019-09-08,721.79036
2019-09-09,721.9973
2019-09-10,721.9973
2019-09-11,722.7306
2019-09-12,722.7306
2019-09-13,722.7306
2019-09-14,722.43728
2019-09-15,722.43728
2019-09-16,728.3475
2019-09-17,728.327
2019-09-18,728.327
2019-09-19,728.327
2019-09-20,728.327
2019-09-21,728.3311
2019-09-22,728.3311
2019-09-23,728.327
2019-09-24,728.327
2019-09-25,728.1786
2019-09-26,727.9607
2019-09-27,727.5757
2019-09-28,728.0737999999999
2019-09-29,728.0737999999999
2019-09-30,727.5158
2019-10-01,727.1922
2019-10-02,727.1922
2019-10-03,727.1922
2019-10-04,727.1784
2019-10-05,727.25416
2019-10-06,727.25416
2019-10-07,727.1784
2019-10-08,727.1784
2019-10-09,727.1784
2019-10-10,727.1784
2019-10-11,727.1784
2019-10-12,727.1784
2019-10-13,727.1784
2019-10-14,727.1784
2019-10-15,727.21285
2019-10-16,727.1784
2019-10-17,727.2473
2019-10-18,727.2473
2019-10-19,727.21285
2019-10-20,727.21285
2019-10-21,727.2473
2019-10-22,727.3573
2019-10-23,727.3573
2019-10-24,727.3573
2019-10-25,727.3573
2019-10-26,727.3353
2019-10-27,727.3353
2019-10-28,727.3573
2019-10-29,727.4662
2019-10-30,727.4662
2019-10-31,727.4662
2019-11-01,727.4662
2019-11-02,727.44442
2019-11-03,727.44442
2019-11-04,727.4662
2019-11-05,727.4662
2019-11-06,727.4662
2019-11-07,727.4662
2019-11-08,727.4662
2019-11-09,727.4662
2019-11-10,727.4662
2019-11-11,727.4662
2019-11-12,727.4662
2019-11-13,727.7113
2019-11-14,727.8475
2019-11-15,727.9024
2019-11-16,727.67872
2019-11-17,727.67872
2019-11-18,728.0637
2019-11-19,728.3039
2019-11-20,728.6818
2019-11-21,728.9322
2019-11-22,729.1462
2019-11-23,728.6255600000001
2019-11-24,728.6255600000001
2019-11-25,729.6699
2019-11-26,729.0779
2019-11-27,728.9551
2019-11-28,728.9551
2019-11-29,728.9551
2019-11-30,729.12262
2019-12-01,729.12262
2019-12-02,728.9551
2019-12-03,728.9551
2019-12-04,728.9551
2019-12-05,728.9551
2019-12-06,728.9551
2019-12-07,728.9551
2019-12-08,728.9551
2019-12-09,728.9551
2019-12-10,728.9551
2019-12-11,728.9551
2019-12-12,728.9551
2019-12-13,729.1112
2019-12-14,728.98632
2019-12-15,728.98632
2019-12-16,729.1112
2019-12-17,729.1112
2019-12-18,729.1112
2019-12-19,729.1112
2019-12-20,729.1112
2019-12-21,729.1112
2019-12-22,729.1112
2019-12-23,729.1112
2019-12-24,729.1112
2019-12-25,729.1112
2019-12-26,729.1112
2019-12-27,729.1112
2019-12-28,729.1112
2019-12-29,729.1112
2019-12-30,729.1112
2019-12-31,729.1112
2020-01-01,729.1112
2020-01-02,729.1112
2020-01-03,729.1112
2020-01-04,729.1112
2020-01-05,729.1112
2020-01-06,729.1112
2020-01-07,729.1112
2020-01-08,729.1112
2020-01-09,729.1112
2020-01-10,729.1112
2020-01-11,729.1112
2020-01-12,729.1112
2020-01-13,729.1112
2020-01-14,729.1112
2020-01-15,729.1112
2020-01-16,729.1112
2020-01-17,729.1112
2020-01-18,729.1112
2020-01-19,729.1112
2020-01-20,729.1112
2020-01-21,729.1112
2020-01-22,729.2282
2020-01-23,729.2283
2020-01-24,729.2283
2020-01-25,729.1814400000001
2020-01-26,729.1814400000001
2020-01-27,729.2283
2020-01-28,729.2283
2020-01-29,729.2283
2020-01-30,729.2283
2020-01-31,729.2283
2020-02-01,729.2283
2020-02-02,729.2283
2020-02-03,729.2283
2020-02-04,729.2283
2020-02-05,729.2283
2020-02-06,729.2283
2020-02-07,729.2283
2020-02-08,729.2283
2020-02-09,729.2283
2020-02-10,729.2283
2020-02-11,729.2283
2020-02-12,729.2283
2020-02-13,729.2283
2020-02-14,729.2283
2020-02-15,729.2283
2020-02-16,729.2283
2020-02-17,729.2283
2020-02-18,729.2827
2020-02-19,729.2827
2020-02-20,729.2827
2020-02-21,729.2882
2020-02-22,729.27292
2020-02-23,729.27292
2020-02-24,729.2882
2020-02-25,729.2882
2020-02-26,729.2882
2020-02-27,729.2882
2020-02-28,729.2882
2020-02-29,729.2882
2020-03-01,729.2882
2020-03-02,729.2882
2020-03-03,729.2882
2020-03-04,729.2882
2020-03-05,729.2882
2020-03-06,729.2882
2020-03-07,729.2882
2020-03-08,729.2882
2020-03-09,729.2882
2020-03-10,729.2882
2020-03-11,729.2882
2020-03-12,729.2882
2020-03-13,729.2882
2020-03-14,729.2882
2020-03-15,729.2882
2020-03-16,729.2882
2020-03-17,729.2882
2020-03-18,729.2854
2020-03-19,729.2854
2020-03-20,729.2882
2020-03-21,729.28708
2020-03-22,729.28708
2020-03-23,729.2882
2020-03-24,729.2882
2020-03-25,729.2882
2020-03-26,729.2882
2020-03-27,729.2882
2020-03-28,729.2882
2020-03-29,729.2882
2020-03-30,729.2882
2020-03-31,729.2882
2020-04-01,729.1495
2020-04-02,729.1495
2020-04-03,729.1495
2020-04-04,729.20498
2020-04-05,729.20498
2020-04-06,729.1495
2020-04-07,729.1495
2020-04-08,729.1495
2020-04-09,729.1495
2020-04-10,729.1495
2020-04-11,729.1495
2020-04-12,729.1495
2020-04-13,729.1495
2020-04-14,729.1495
2020-04-15,729.1495
2020-04-16,729.1495
2020-04-17,729.1495
2020-04-18,729.1495
2020-04-19,729.1495
2020-04-20,729.1495
2020-04-21,729.1495
2020-04-22,729.1495
2020-04-23,729.1495
2020-04-24,729.1495
2020-04-25,729.1495
2020-04-26,729.1495
2020-04-27,729.1495
2020-04-28,729.1495
2020-04-29,729.1495
2020-04-30,729.1495
2020-05-01,729.1495
2020-05-02,729.1495
2020-05-03,729.1495
2020-05-04,729.1495
2020-05-05,729.2721
2020-05-06,729.2721
2020-05-07,729.2721
2020-05-08,729.2721
2020-05-09,729.24758
2020-05-10,729.24758
2020-05-11,729.2721
2020-05-12,729.2721
2020-05-13,729.2721
2020-05-14,729.2721
2020-05-15,729.2721
2020-05-16,729.2721
2020-05-17,729.2721
2020-05-18,729.2721
2020-05-19,729.2721
2020-05-20,729.2721
2020-05-21,729.2721
2020-05-22,729.2721
2020-05-23,729.2721
2020-05-24,729.2721
2020-05-25,729.3897
2020-05-26,729.2721
2020-05-27,729.2721
2020-05-28,729.2721
2020-05-29,729.7425
2020-05-30,729.3897
2020-05-31,729.3897
2020-06-01,729.7425
2020-06-02,729.7425
2020-06-03,729.7425
2020-06-04,729.7425
2020-06-05,729.7425
2020-06-06,729.7425
2020-06-07,729.7425
2020-06-08,729.7425
2020-06-09,729.7425
2020-06-10,729.7425
2020-06-11,729.7425
2020-06-12,729.7689
2020-06-13,729.7477799999999
2020-06-14,729.7477799999999
2020-06-15,729.7689
2020-06-16,729.7689
2020-06-17,729.7689
2020-06-18,729.7689
2020-06-19,729.7689
2020-06-20,729.7689
2020-06-21,729.7689
2020-06-22,729.7689
2020-06-23,729.8921
2020-06-24,729.8921
2020-06-25,729.8923
2020-06-26,729.8923
2020-06-27,729.86754
2020-06-28,729.86754
2020-06-29,729.8923
2020-06-30,729.8923
2020-07-01,729.8923
2020-07-02,729.8923
2020-07-03,729.8923
2020-07-04,729.8923
2020-07-05,729.8923
2020-07-06,729.8923
2020-07-07,729.8923
2020-07-08,729.8923
2020-07-09,729.8923
2020-07-10,729.8923
2020-07-11,729.8923
2020-07-12,729.8923
2020-07-13,729.8923
2020-07-14,729.8923
2020-07-15,729.8923
2020-07-16,729.8923
2020-07-17,730.1149
2020-07-18,729.93682
2020-07-19,729.93682
2020-07-20,730.6471
2020-07-21,730.7912
2020-07-22,731.221
2020-07-23,731.5951
2020-07-24,733.2337
2020-07-25,731.49762
2020-07-26,731.49762
2020-07-27,734.7229
2020-07-28,734.9876
2020-07-29,734.9753
2020-07-30,735.0038
2020-07-31,735.0038
2020-08-01,734.93868
2020-08-02,734.93868
2020-08-03,735.0038
2020-08-04,735.0038
2020-08-05,735.0038
2020-08-06,735.0317
2020-08-07,735.0193
2020-08-08,735.01248
2020-08-09,735.01248
2020-08-10,735.0193
2020-08-11,735.0193
2020-08-12,735.0193
2020-08-13,735.7155
2020-08-14,737.6423
2020-08-15,735.68314
2020-08-16,735.68314
2020-08-17,740.2069
2020-08-18,740.9345
2020-08-19,741.3555
2020-08-20,741.3555
2020-08-21,741.3678
2020-08-22,741.04404
2020-08-23,741.04404
2020-08-24,741.0461
2020-08-25,741.1074
2020-08-26,741.1074
2020-08-27,741.1074
2020-08-28,741.1074
2020-08-29,741.09514
2020-08-30,741.09514
2020-08-31,741.1074
2020-09-01,741.1074
2020-09-02,741.1074
2020-09-03,741.1074
2020-09-04,741.3524
2020-09-05,741.1564000000001
2020-09-06,741.1564000000001
2020-09-07,741.5976
2020-09-08,742.1497
2020-09-09,742.4535
2020-09-10,742.4535
2020-09-11,742.4535
2020-09-12,742.22156
2020-09-13,742.22156
2020-09-14,742.823
2020-09-15,743.3768
2020-09-16,743.9296
2020-09-17,743.9296
2020-09-18,743.9296
2020-09-19,743.59772
2020-09-20,743.59772
2020-09-21,743.9296
2020-09-22,743.9296
2020-09-23,743.9296
2020-09-24,743.9296
2020-09-25,743.9296
2020-09-26,743.9296
2020-09-27,743.9296
2020-09-28,743.9296
2020-09-29,743.9296
2020-09-30,743.9296
2020-10-01,743.9296
2020-10-02,743.9296
2020-10-03,743.9296
2020-10-04,743.9296
2020-10-05,743.9296
2020-10-06,743.9296
2020-10-07,743.9296
2020-10-08,743.9296
2020-10-09,744.9151
2020-10-10,744.1267
2020-10-11,744.1267
2020-10-12,745.65
2020-10-13,745.8975
2020-10-14,745.8975
2020-10-15,745.835625
2020-10-16,745.8975
2020-10-17,745.835625
2020-10-18,745.835625
2020-10-19,745.8975
2020-10-20,745.8975
2020-10-21,745.8975
2020-10-22,745.8975
2020-10-23,745.8975
2020-10-24,745.8975
2020-10-25,745.8975
2020-10-26,747.1165
2020-10-27,747.8537
2020-10-28,747.8537
2020-10-29,747.8537
2020-10-30,747.8537
2020-10-31,747.70626
2020-11-01,747.70626
2020-11-02,747.8537
2020-11-03,747.8537
2020-11-04,747.8537
2020-11-05,747.8537
2020-11-06,747.8537
2020-11-07,747.8537
2020-11-08,747.8537
2020-11-09,748.5926
2020-11-10,750.793
2020-11-11,750.793
2020-11-12,750.793
2020-11-13,750.793
2020-11-14,750.35292
2020-11-15,750.35292
2020-11-16,750.793
2020-11-17,750.793
2020-11-18,750.793
2020-11-19,750.793
2020-11-20,750.793
2020-11-21,750.793
2020-11-22,750.793
2020-11-23,750.793
2020-11-24,750.793
2020-11-25,750.793
2020-11-26,750.793
2020-11-27,750.793
2020-11-28,750.793
2020-11-29,750.793
2020-11-30,753.0002
2020-12-01,753.7388
2020-12-02,753.7388
2020-12-03,753.7388
2020-12-04,753.7388
2020-12-05,753.5910799999999
2020-12-06,753.5910799999999
2020-12-07,753.7388
2020-12-08,753.7388
2020-12-09,753.7388
2020-12-10,754.1101
2020-12-11,754.1101
2020-12-12,753.88732
2020-12-13,753.88732
2020-12-14,755.5809
2020-12-15,756.3198
2020-12-16,756.6875
2020-12-17,756.6875
2020-12-18,756.6875
2020-12-19,756.39264
2020-12-20,756.39264
2020-12-21,756.6875
2020-12-22,756.6875
2020-12-23,757.0525
2020-12-24,758.9019
2020-12-25,759.1666285714285
2020-12-26,759.1666285714285
2020-12-27,759.1666285714285
2020-12-28,759.1666285714285
2020-12-29,759.2778
2020-12-30,762.3538
2020-12-31,763.2054
2021-01-01,763.5686
2021-01-02,763.5686
2021-01-03,763.5686
2021-01-04,763.5686
2021-01-05,763.5686
2021-01-06,763.5686
2021-01-07,763.5686
2021-01-08,763.5686
2021-01-09,763.5686
2021-01-10,763.5686
2021-01-11,763.5686
2021-01-12,763.5686
2021-01-13,763.5686
2021-01-14,763.5686
2021-01-15,763.5686
2021-01-16,763.5686
2021-01-17,763.5686
2021-01-18,763.5686
2021-01-19,763.5686
2021-01-20,763.5686
2021-01-21,763.5686
2021-01-22,763.5686
2021-01-23,763.5686
2021-01-24,763.5686
2021-01-25,763.5686
2021-01-26,763.5686
2021-01-27,763.5686
2021-01-28,763.5686
2021-01-29,763.5686
2021-01-30,763.5686
2021-01-31,763.5686
2021-02-01,763.5686
2021-02-02,763.5686
2021-02-03,763.5686
2021-02-04,763.5686
2021-02-05,766.1374
2021-02-06,764.08236
2021-02-07,764.08236
2021-02-08,766.505
2021-02-09,766.505
2021-02-10,766.505
2021-02-11,766.505
2021-02-12,766.505
2021-02-13,766.505
2021-02-14,766.505
2021-02-15,766.505
2021-02-16,766.505
2021-02-17,769.1045
2021-02-18,769.596
2021-02-19,769.596
2021-02-20,768.2613
2021-02-21,768.2613
2021-02-22,769.5774
2021-02-23,769.5774
2021-02-24,772.4076
2021-02-25,772.4076
2021-02-26,772.4076
2021-02-27,771.2755199999999
2021-02-28,771.2755199999999
2021-03-01,772.4076
2021-03-02,772.4076
2021-03-03,772.4076
2021-03-04,772.4076
2021-03-05,772.4076
2021-03-06,772.4076
2021-03-07,772.4076
2021-03-08,772.4076
2021-03-09,772.6527
2021-03-10,774.3733
2021-03-11,774.3733
2021-03-12,774.3733
2021-03-13,773.63604
2021-03-14,773.63604
2021-03-15,774.3733
2021-03-16,774.3733
2021-03-17,774.3733
2021-03-18,774.3733
2021-03-19,774.3733
2021-03-20,774.3733
2021-03-21,774.3733
2021-03-22,774.3733
2021-03-23,774.3733
2021-03-24,774.3733
2021-03-25,774.4959
2021-03-26,775.351
2021-03-27,774.5933600000001
2021-03-28,774.5933600000001
2021-03-29,776.3391
2021-03-30,776.3391
2021-03-31,776.3391
2021-04-01,776.3391
2021-04-02,776.3391
2021-04-03,776.3391
2021-04-04,776.3391
2021-04-05,776.3391
2021-04-06,776.3391
2021-04-07,776.3391
2021-04-08,776.3391
2021-04-09,776.3391
2021-04-10,776.3391
2021-04-11,776.3391
2021-04-12,776.3391
2021-04-13,776.3391
2021-04-14,776.3391
2021-04-15,776.3391
2021-04-16,779.4941
2021-04-17,776.9701
2021-04-18,776.9701
2021-04-19,781.3363
2021-04-20,781.3363
2021-04-21,781.3363
2021-04-22,781.3363
2021-04-23,781.704
2021-04-24,781.40984
2021-04-25,781.40984
2021-04-26,782.0753
2021-04-27,784.3198
2021-04-28,784.3198
2021-04-29,784.3198
2021-04-30,784.3198
2021-05-01,783.8709
2021-05-02,783.8709
2021-05-03,784.566125
2021-05-04,784.3198
2021-05-05,784.3198
2021-05-06,784.3198
2021-05-07,785.3051
2021-05-08,784.566125
2021-05-09,784.566125
2021-05-10,788.2566
2021-05-11,788.2566
2021-05-12,788.2566
2021-05-13,788.2566
2021-05-14,788.2566
2021-05-15,788.2566
2021-05-16,788.2566
2021-05-17,788.2566
2021-05-18,788.2566
2021-05-19,788.2566
2021-05-20,788.2566
2021-05-21,788.2566
2021-05-22,788.2566
2021-05-23,788.2566
2021-05-24,788.2566
2021-05-25,788.2566
2021-05-26,788.2566
2021-05-27,788.2566
2021-05-28,788.2566
2021-05-29,788.2566
2021-05-30,788.2566
2021-05-31,788.2566
2021-06-01,788.2566
2021-06-02,788.2566
2021-06-03,788.2566
2021-06-04,788.2566
2021-06-05,788.2566
2021-06-06,788.2566
2021-06-07,788.2566
2021-06-08,788.2566
2021-06-09,788.8694
2021-06-10,793.123
2021-06-11,793.7358
2021-06-12,790.4482800000001
2021-06-13,790.4482800000001
2021-06-14,793.7358
2021-06-15,793.7358
2021-06-16,793.7358
2021-06-17,793.7358
2021-06-18,793.7358
2021-06-19,793.7358
